Age,ca,pa,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Position,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach,Command Of Area,Communication,Eccentricity,Handling,Kicking,One On Ones,Reflexes,Rushing Out,Punching,Throwing,Adaptation,Ambition,Argue,Loyal,Resistant to stress,Professional,Sportsmanship,Emotional control,GK,DL,DC,DR,WBL,WBR,DM,ML,MC,MR,AML,AMC,AMR,ST,Height,Weight,Left Foot,Right Foot,Values,Current reputation,Domestic reputation,World reputation,RCA,Colour of skin,Number of national team appearances,Goals scored for the national team,Salary
16,78,-8,5,10,9,6,12,2,5,4,3,3,11,5,6,12,7,7,3,9,6,10,9,15,13,9,9,5,6,11,14,13,6,2,12,13,11,5,11,10,8,13,18,3,1,2,3,1,3,1,1,3,2,2,8,12,5,10,9,9,10,16,1,1,1,1,1,1,1,15,1,18,18,1,20,1,176,0,5,20,11205000,3850,3850,1850,68,255,0,0,100
18,78,-75,10,9,10,8,12,7,5,8,6,6,13,4,8,13,11,10,8,11,12,9,9,18,5,6,10,5,13,13,11,10,10,9,15,12,11,7,20,5,10,7,10,1,1,3,1,1,4,1,2,2,2,2,7,14,6,12,10,10,12,12,1,1,13,1,1,1,20,1,19,1,1,1,1,1,180,0,9,20,25193405,3897,3897,1747,71,0,0,0,2320
17,78,139,5,6,8,4,10,5,6,8,8,9,10,1,10,10,7,8,9,9,8,9,11,19,12,11,8,10,9,9,15,15,5,12,12,15,7,8,15,7,11,6,10,3,4,3,2,3,4,3,1,3,2,3,18,11,2,11,10,11,11,18,1,20,1,1,20,1,1,1,1,1,1,1,1,1,186,0,20,10,579999,4118,4168,1082,77,255,0,0,646
17,78,-75,6,7,8,8,9,7,7,9,1,9,7,5,13,9,11,14,8,9,9,12,14,10,7,9,7,10,8,13,12,10,8,6,12,11,10,6,9,5,15,10,13,3,2,3,3,2,4,2,3,2,1,1,17,10,5,11,13,10,10,13,1,1,1,1,1,1,20,1,12,1,1,1,1,1,180,0,8,20,4755000,3885,3885,901,79,8,0,0,484
18,78,-75,7,8,7,2,10,5,11,7,5,12,10,8,10,11,12,10,12,11,10,7,8,18,12,8,10,11,10,11,10,12,8,12,11,10,12,10,8,7,9,8,8,1,4,2,2,3,3,4,2,1,2,3,17,20,11,15,10,14,12,8,1,10,20,11,1,1,8,1,1,1,1,1,1,1,186,80,8,20,143730,3900,3900,1250,79,8,0,0,64
15,78,-75,9,12,13,8,13,14,7,7,5,1,12,2,4,14,6,9,6,6,8,13,5,7,13,1,11,3,8,9,15,13,8,6,12,13,7,4,20,13,5,8,11,3,2,1,2,2,1,1,2,3,1,3,7,11,1,11,11,10,13,14,1,1,1,1,1,1,1,1,1,14,18,1,20,1,179,0,9,20,3619499,3900,3900,1250,80,14,0,0,100
16,78,-75,4,6,4,7,10,6,12,7,4,10,10,6,11,9,5,10,8,6,9,10,13,11,8,11,6,11,12,11,10,10,5,12,8,10,7,11,14,9,14,5,10,3,4,2,3,1,1,3,3,1,2,2,15,11,6,12,8,9,11,19,1,1,15,1,1,1,20,1,10,1,1,1,1,1,185,0,8,20,502737,3900,3900,50,70,3,0,0,87
17,78,-75,6,8,10,7,11,6,4,6,3,3,11,1,3,11,12,7,8,7,3,10,10,13,15,4,8,2,7,10,13,13,5,6,12,13,7,4,10,13,15,9,9,3,3,3,3,3,3,1,2,3,2,2,20,10,2,11,10,13,11,15,1,1,1,1,1,1,1,8,12,13,15,20,18,1,176,0,15,20,3280280,4592,3992,624,65,2,0,0,1227
16,78,-75,7,7,7,8,13,7,7,14,1,6,14,4,10,11,9,7,7,8,4,13,13,15,5,6,7,5,8,12,14,14,8,11,15,11,7,6,9,7,7,7,16,2,3,3,2,2,3,2,3,2,3,3,14,11,1,10,11,9,12,12,1,1,1,1,1,1,1,1,20,1,1,1,1,1,178,0,8,20,8279999,3500,3500,1250,79,255,0,0,100
18,78,-75,7,4,8,3,14,7,7,9,7,6,12,2,12,12,8,8,8,10,10,12,11,15,12,8,10,8,8,12,13,9,8,7,15,9,8,7,18,11,11,7,15,1,1,4,1,1,3,4,1,1,1,1,14,12,4,11,12,11,10,14,1,1,1,1,1,1,20,1,17,1,1,1,1,1,177,70,8,20,7731000,3897,3897,908,70,5,0,0,645
17,78,-8,4,2,1,3,1,7,1,1,2,3,13,2,1,4,9,7,14,5,8,6,13,5,1,7,3,10,7,6,8,9,3,10,13,7,4,8,20,11,19,7,12,9,11,13,5,12,13,10,13,5,10,10,12,13,6,12,11,10,8,17,20,1,1,1,1,1,1,1,1,1,1,1,1,1,182,0,6,20,6019999,3884,3884,941,78,4,0,0,58
16,77,-75,7,10,11,6,10,3,9,8,8,8,10,2,6,10,6,9,10,9,8,9,15,11,11,2,7,6,10,9,12,13,8,8,11,12,11,8,17,12,15,9,19,1,2,3,3,1,1,1,2,2,2,3,14,11,2,12,11,10,10,15,1,20,1,1,15,1,1,12,1,1,12,1,1,1,174,0,20,9,398160,3850,3850,50,73,12,0,0,77
18,77,-75,6,9,9,7,11,6,6,7,5,7,10,4,7,11,15,9,8,6,8,8,11,4,15,13,8,6,14,7,13,9,7,6,14,12,12,8,20,9,7,6,12,1,3,1,3,2,1,3,3,3,3,3,15,10,8,11,12,12,11,10,1,1,1,13,1,16,1,14,14,14,15,15,20,12,175,0,6,20,25193405,3848,3848,1748,69,14,0,0,892
17,77,-75,6,6,8,8,13,6,6,8,5,7,13,6,8,12,7,7,5,8,7,11,13,16,12,6,8,8,7,8,12,10,7,6,15,11,9,6,13,6,14,13,10,3,2,2,2,2,1,1,2,1,3,3,15,11,2,12,10,10,12,11,1,1,1,1,1,1,1,1,20,1,1,17,1,1,173,0,9,20,5319999,3750,3750,1250,68,8,0,0,646
17,77,-8,2,7,11,12,12,6,7,6,4,6,13,5,7,7,10,7,8,10,5,5,13,10,15,2,9,6,7,12,12,10,13,5,13,13,9,9,20,8,8,11,10,3,1,3,4,3,1,1,2,3,1,3,18,9,8,12,10,9,8,12,1,1,1,1,1,1,1,1,1,1,18,16,20,15,178,74,10,20,32326897,3850,3850,1750,72,0,0,0,1740
17,77,-75,6,6,6,8,13,5,6,13,4,8,13,4,8,13,9,9,6,8,7,13,12,5,11,1,11,8,7,12,9,12,7,5,8,13,9,5,20,8,3,12,10,2,2,1,1,1,2,2,3,2,2,2,10,12,7,13,13,11,9,16,1,1,1,1,1,1,10,1,20,1,1,13,1,1,178,70,4,20,6595304,2750,2785,253,70,255,0,0,412
18,77,-75,5,4,10,6,11,5,9,5,5,11,11,3,12,11,12,12,10,10,9,10,8,15,8,12,9,13,12,13,11,12,10,7,10,11,9,9,8,9,11,6,12,4,1,1,4,2,2,2,3,2,2,2,14,9,3,10,12,11,14,16,1,17,20,1,1,1,10,1,12,1,1,1,1,1,183,76,8,20,25193405,3840,3841,1991,77,14,0,0,1160
18,77,-75,7,8,9,13,13,7,9,9,6,7,9,3,8,14,6,13,8,12,5,5,10,4,13,7,11,5,8,9,14,9,8,7,16,14,4,4,9,12,13,7,12,3,1,2,1,1,1,2,3,3,3,3,17,11,5,12,10,10,12,14,1,1,1,1,1,1,1,1,1,1,14,14,14,20,171,0,8,20,25193405,3846,3846,1746,74,3,0,0,2900
18,77,-75,6,6,13,7,12,11,6,7,3,5,12,8,5,13,12,10,13,12,11,13,10,16,16,7,11,9,10,12,12,13,11,9,12,12,8,6,11,7,12,5,10,1,4,1,2,3,3,3,2,2,3,2,13,12,1,9,10,10,12,11,1,1,1,1,1,1,1,1,20,1,1,14,1,1,180,0,6,20,6323999,3839,3839,945,79,12,0,0,484
19,77,-75,6,7,13,10,12,6,11,7,6,4,6,11,6,11,12,9,7,13,6,7,13,6,15,8,11,7,6,7,13,13,11,7,16,13,10,7,14,10,16,12,10,3,2,1,1,2,2,2,3,3,3,1,14,11,4,10,12,8,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,20,175,70,20,9,1101027,3850,3850,500,84,11,0,0,159
17,77,-75,7,12,7,8,13,6,4,8,5,6,13,4,7,13,6,6,7,8,3,6,9,15,13,6,12,6,7,8,10,13,6,7,13,12,11,3,9,10,11,11,15,4,2,2,2,2,2,3,3,2,2,1,18,13,5,9,9,12,9,18,1,1,1,1,1,1,1,12,1,1,20,15,1,1,179,0,20,9,6286058,3855,3855,1360,65,255,0,0,269
19,77,105,8,6,9,4,10,9,10,9,8,9,11,8,8,10,12,8,9,11,12,11,11,16,5,3,9,11,13,14,10,8,12,12,15,10,11,10,11,10,8,11,10,3,1,2,3,1,2,3,2,1,3,2,17,12,2,11,11,12,12,19,1,1,20,18,1,13,16,1,10,1,1,1,1,1,183,0,6,20,149325,3850,2596,1557,73,0,0,0,224
17,76,-75,9,10,12,11,12,6,9,7,4,3,12,6,7,12,10,5,14,10,11,5,6,17,14,5,5,4,5,8,14,11,4,2,12,15,6,5,10,6,16,8,13,1,1,1,3,1,2,1,3,3,3,2,11,9,6,11,11,13,8,16,1,1,1,1,1,1,1,1,1,12,1,1,20,1,166,0,8,20,12840000,3809,3809,2018,68,10,0,0,849
18,76,-75,9,9,11,10,11,9,9,10,8,5,10,4,6,11,9,9,7,8,7,10,6,9,14,8,11,6,9,10,11,9,11,9,7,12,7,9,10,15,18,5,10,1,3,3,3,1,1,3,2,4,3,3,13,9,5,10,12,13,6,14,1,1,1,1,1,1,1,1,1,1,20,1,18,17,184,70,13,20,2486000,3900,3900,464,71,5,0,0,230
17,76,-75,5,6,8,13,9,7,9,8,4,7,8,11,7,10,6,12,8,11,8,6,10,11,9,9,12,4,6,10,12,9,8,10,11,9,7,9,7,13,16,7,5,1,3,3,3,3,2,2,2,3,3,3,10,12,10,13,12,8,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,184,68,13,20,1856319,3242,3266,744,74,2,0,0,198
19,76,-75,4,3,3,4,7,1,12,1,3,13,7,3,11,6,8,6,9,6,8,2,13,15,5,7,5,11,6,7,13,10,7,11,11,13,7,11,12,5,3,6,19,3,2,1,1,3,1,1,2,3,3,2,13,10,3,11,10,13,10,14,1,1,20,1,1,1,1,1,1,1,1,1,1,1,185,73,4,20,4457600,3838,3838,910,68,13,0,0,936
18,76,-75,7,8,1,5,10,4,11,9,6,11,10,7,16,7,15,11,9,15,9,8,8,10,5,8,5,9,9,10,11,11,10,12,15,11,11,6,14,15,10,5,18,1,2,2,4,2,2,3,1,2,1,2,20,13,2,14,11,12,14,16,1,1,20,1,1,1,1,1,1,1,1,1,1,1,184,74,20,1,5995999,3781,3781,904,69,16,0,0,645
17,76,-75,7,7,8,5,14,7,4,9,4,9,13,5,9,14,12,9,5,9,5,14,14,13,5,4,8,7,8,9,14,12,7,5,15,12,6,2,9,10,6,5,11,3,3,3,1,2,3,2,3,2,3,3,10,11,3,11,11,12,11,11,1,1,1,1,1,1,1,1,20,1,1,12,1,1,168,62,7,20,2549998,3800,3800,1250,74,4,0,0,1165
16,76,-75,4,3,1,4,7,2,13,4,6,13,7,3,13,3,11,5,9,7,9,6,13,6,5,8,4,11,6,7,10,12,7,8,8,12,4,9,11,10,4,10,9,2,2,1,1,3,2,2,3,1,2,1,8,13,7,11,10,11,11,12,1,1,20,1,1,1,1,1,1,1,1,1,1,1,183,0,8,20,5792000,3801,3801,1052,66,1,0,0,350
19,76,-8,6,6,8,8,13,6,6,11,1,4,13,3,8,13,5,11,7,7,7,13,11,15,15,8,11,6,7,12,13,13,7,10,15,13,13,4,10,6,17,14,12,2,3,2,1,1,3,1,1,1,1,1,20,12,5,18,12,12,13,14,1,1,1,1,1,1,1,1,20,1,8,16,1,1,181,0,20,4,11739445,3800,3800,1300,77,3,0,0,269
17,76,-75,4,7,3,3,8,6,14,6,6,12,4,5,8,7,11,14,9,8,9,7,14,5,5,11,7,10,7,8,10,13,8,9,15,13,5,5,10,7,6,5,15,2,2,3,3,2,2,1,3,2,2,3,8,13,4,11,9,11,11,20,1,1,20,1,1,1,1,1,1,1,1,1,1,1,186,0,10,20,7359999,3786,3786,1887,76,2,0,0,217
18,76,-75,6,4,6,1,8,6,10,7,2,13,8,6,13,7,9,8,9,6,10,4,13,5,6,10,5,13,6,8,12,8,7,10,17,11,10,5,9,7,7,8,13,3,1,3,3,2,1,1,1,2,1,3,18,9,8,13,12,10,12,17,1,1,20,1,1,1,17,1,1,1,1,1,1,1,182,76,14,20,7519999,3792,3792,866,77,17,0,0,645
16,76,-75,5,8,7,3,8,9,8,9,9,8,8,2,9,7,10,9,9,7,7,8,8,12,5,7,8,8,8,10,14,12,11,10,12,14,9,11,10,5,14,6,11,1,2,1,2,1,1,1,1,1,1,1,18,12,2,9,12,13,13,15,1,1,1,20,1,19,1,1,1,15,1,1,14,1,184,0,6,20,7927999,3800,3800,750,63,17,0,0,64
16,76,-75,6,8,7,5,10,4,10,8,4,10,9,5,11,9,15,10,9,8,8,9,9,17,9,10,8,10,11,10,13,11,11,17,12,12,9,10,11,7,13,15,13,3,3,2,2,2,3,2,2,3,3,1,16,15,5,9,14,10,13,18,1,1,20,1,1,1,1,1,1,1,1,1,1,1,188,0,6,20,4628389,3799,3800,1100,79,3,0,0,258
17,76,-75,7,9,9,6,10,5,9,7,8,9,8,6,9,9,10,11,10,10,12,8,9,14,10,8,10,9,11,10,12,11,11,9,14,12,10,10,13,5,11,8,12,1,1,3,3,3,3,1,1,1,3,1,18,14,2,13,8,10,12,20,1,12,1,20,1,18,1,1,1,1,1,1,1,1,177,72,8,20,3399998,3805,3805,1262,75,4,0,0,1749
15,76,-8,8,11,9,6,10,7,10,6,9,9,15,7,15,11,7,12,10,12,6,10,8,7,5,1,8,11,10,10,11,11,10,12,6,11,6,6,12,5,17,13,14,2,2,1,3,3,1,1,3,3,4,2,9,13,4,12,12,12,12,16,1,18,1,20,15,15,1,1,1,1,1,1,1,1,181,0,9,20,10890000,3603,3603,1654,72,6,0,0,100
17,76,-8,4,7,10,7,11,7,10,8,5,7,11,8,7,12,8,9,7,7,10,11,10,11,8,9,12,8,11,9,10,10,11,12,11,13,10,8,9,6,8,5,8,4,1,1,1,1,2,1,3,2,1,2,18,11,2,12,13,10,11,12,1,1,1,1,1,1,11,9,20,12,1,14,1,1,176,60,12,20,8360000,3550,3550,752,76,10,0,0,255
17,76,-75,9,10,12,10,12,7,6,9,8,8,12,7,7,12,11,9,12,8,11,12,9,12,13,10,10,8,11,9,10,8,9,7,13,11,8,7,7,15,10,5,12,3,3,2,2,2,2,2,1,3,2,1,10,10,6,9,10,10,8,16,1,1,1,1,1,1,1,1,16,1,10,20,10,1,175,0,20,10,408893,3750,3750,50,75,6,0,0,71
15,76,-75,6,3,8,6,13,6,6,8,6,8,13,4,6,8,10,8,8,8,7,13,13,6,15,7,8,6,7,8,13,13,7,5,12,13,6,6,17,6,16,8,10,3,1,2,1,1,1,2,1,4,1,2,7,10,6,11,10,9,12,13,1,1,1,1,1,1,1,1,20,1,1,17,1,1,171,0,20,6,6302999,3800,3800,852,65,15,0,0,70
16,76,-75,6,3,6,7,8,3,13,7,4,11,8,6,14,7,11,12,9,7,14,6,14,8,5,1,7,14,7,8,11,10,8,5,12,9,11,7,7,9,12,6,9,1,3,2,2,2,1,3,2,2,1,1,14,10,4,12,12,13,11,13,1,1,20,1,1,1,1,1,1,1,1,1,1,1,178,0,6,20,4719000,3811,3811,926,77,15,0,0,70
17,76,-75,6,6,10,12,10,5,5,11,3,5,10,7,3,10,5,12,11,12,11,10,13,13,10,6,12,11,11,13,12,12,11,5,11,12,12,8,10,12,9,7,11,3,1,3,2,1,2,2,2,1,2,2,8,9,2,13,12,12,12,11,1,1,1,1,1,1,1,1,1,1,1,1,1,20,172,60,10,20,-1,2000,2071,155,84,255,0,0,
18,75,-75,7,7,10,8,14,7,7,9,1,9,14,6,9,14,12,5,4,14,7,12,12,14,7,7,14,8,13,9,7,13,8,4,16,9,6,4,4,5,15,10,12,1,1,3,1,1,2,3,1,2,1,1,8,12,2,13,12,13,12,18,1,1,1,1,1,1,1,1,20,1,1,1,1,1,175,61,8,20,4183999,3750,3750,1250,73,7,0,0,269
17,75,-75,6,5,4,7,13,6,9,9,3,11,13,3,9,12,5,10,8,8,5,12,13,5,5,5,7,11,12,10,11,11,7,8,10,10,6,9,20,12,17,8,17,1,3,2,2,2,3,2,3,1,3,2,17,12,8,11,11,11,11,17,1,1,1,1,1,1,20,1,15,1,1,1,1,1,177,0,9,20,343866,3750,3750,50,73,12,0,0,66
17,75,-75,6,6,5,6,13,6,6,9,2,10,13,2,6,12,15,11,5,9,7,13,13,14,9,10,5,6,7,12,13,13,7,5,11,12,7,5,10,5,11,5,13,1,1,3,2,3,1,3,1,3,3,3,14,9,1,8,10,9,12,13,1,1,1,1,1,1,10,1,20,1,1,1,1,1,169,0,9,20,3315000,3739,3739,850,74,4,0,0,484
17,75,-75,6,6,8,7,13,6,6,9,1,6,12,4,8,13,10,9,2,9,7,13,13,3,13,7,7,8,7,10,11,10,7,8,12,10,11,6,10,7,7,14,15,3,3,1,3,3,2,1,3,3,1,2,8,10,7,10,12,9,11,10,1,1,1,1,1,1,1,1,18,1,1,20,1,1,181,61,20,7,1049999,3746,3746,1246,70,3,0,0,749
16,75,-75,6,12,14,10,14,4,4,8,7,7,14,5,3,11,7,8,4,9,8,9,10,12,10,10,10,6,8,9,14,14,8,4,11,14,6,5,6,14,14,9,10,1,3,2,1,1,2,3,1,2,2,3,15,11,6,12,10,11,11,17,1,1,1,1,1,1,1,1,1,1,20,1,17,17,176,0,20,1,19965077,3750,3750,1250,77,17,0,0,203
16,75,-75,4,6,3,3,9,1,9,1,7,12,5,7,11,5,6,6,9,8,9,5,13,8,5,1,6,14,8,8,10,14,8,8,13,13,7,11,8,8,17,9,13,2,3,2,3,1,2,1,2,3,1,3,12,13,5,11,9,14,11,16,1,20,14,1,1,1,1,1,1,1,1,1,1,1,177,0,20,9,19965077,3750,3750,1250,64,17,0,0,203
17,75,-75,10,10,13,8,13,11,4,11,2,4,12,10,4,13,8,10,5,10,9,13,9,13,16,7,9,4,10,9,11,13,10,6,13,12,10,5,7,7,15,8,11,4,1,1,3,3,1,2,3,1,3,2,14,13,7,11,11,12,8,10,1,1,1,1,1,1,1,1,18,1,8,20,1,1,168,0,20,5,5329193,3750,4386,1744,76,4,0,0,258
17,75,-75,6,6,4,8,13,11,6,9,5,4,7,2,7,13,15,4,8,5,4,13,10,5,13,1,9,8,7,12,13,11,3,12,10,12,9,6,19,13,20,11,11,3,1,4,4,3,2,1,3,1,1,3,7,9,6,11,10,11,13,10,1,1,1,1,1,1,1,1,20,1,1,16,1,1,186,0,9,20,4754999,3762,3762,793,58,10,0,0,70
18,75,-75,2,1,1,2,6,4,1,3,1,3,10,3,3,6,14,5,14,4,9,6,13,7,2,11,3,8,7,6,10,11,7,8,15,11,6,6,10,5,4,15,10,10,7,8,5,13,8,12,13,6,8,5,18,12,7,11,11,10,11,13,20,1,1,1,1,1,1,1,1,1,1,1,1,1,186,64,10,20,10835948,3242,3276,1748,74,6,0,0,754
18,75,-75,6,2,13,10,13,6,13,7,2,4,7,5,2,13,15,10,8,13,3,7,11,15,13,6,10,3,6,7,13,12,2,11,7,13,5,9,8,6,4,9,12,3,1,2,1,1,3,3,1,3,1,3,17,12,3,11,11,13,9,14,1,1,1,1,1,1,1,1,1,1,1,1,1,20,189,0,8,20,2457999,3744,3744,856,75,11,0,0,104
18,75,-75,5,5,6,5,10,5,6,8,10,12,9,2,12,9,12,11,12,11,12,9,9,14,5,12,7,10,13,12,11,10,8,6,10,11,11,7,12,12,3,5,4,3,1,2,3,3,3,1,2,2,1,2,12,13,6,10,12,13,10,20,1,1,1,1,1,1,20,1,15,1,1,1,1,1,178,72,10,20,4148014,4696,4400,1004,73,1,0,0,675
17,75,-75,6,7,7,4,10,3,8,3,5,14,8,6,14,7,15,8,9,8,10,6,14,11,7,2,7,8,8,8,14,14,8,8,8,14,10,5,9,10,16,11,11,1,2,3,2,2,3,3,2,2,1,3,20,14,8,13,14,10,12,18,1,20,1,1,1,1,1,1,1,1,1,1,1,1,177,0,20,5,4415999,3738,3738,1239,74,4,0,0,269
16,75,-75,2,5,1,7,8,2,9,5,1,12,10,1,8,9,13,8,9,8,10,8,14,7,5,8,7,8,7,8,12,12,8,10,9,12,7,8,8,9,16,10,10,1,1,2,3,1,1,4,2,1,2,3,13,12,7,13,13,10,11,20,1,1,20,1,1,1,1,1,1,1,1,1,1,1,185,75,9,20,1902348,2459,2897,1286,68,2,0,0,201
17,75,-75,1,4,5,4,10,2,8,2,4,10,9,3,9,10,13,10,12,9,8,6,8,10,8,6,4,10,10,10,12,8,11,14,14,14,9,11,9,6,13,6,8,1,1,3,2,2,2,3,3,2,2,2,10,13,8,12,13,13,13,7,1,1,20,1,1,1,1,1,1,1,1,1,1,1,192,76,8,20,22340008,3735,3735,1735,65,13,0,0,1740
19,75,-75,6,8,12,7,9,5,5,7,5,5,12,4,5,9,9,9,6,7,1,8,12,18,13,9,12,5,6,10,11,12,6,8,15,12,12,5,11,8,12,10,10,3,3,2,2,1,3,3,1,3,2,3,7,18,10,14,13,11,10,8,1,1,1,1,1,1,1,15,8,13,20,12,17,10,181,0,20,8,101952,2000,2362,262,65,255,0,0,116
17,75,-75,7,8,12,9,11,7,8,6,7,4,9,5,8,13,5,7,8,7,8,7,9,16,10,11,10,7,8,9,13,9,14,3,9,14,6,4,18,12,8,5,12,1,1,1,3,2,1,1,3,3,3,3,10,9,5,11,13,11,11,12,1,1,1,1,1,1,1,1,1,1,20,10,15,15,172,0,15,20,5072000,3750,3750,3750,75,2,0,0,645
17,75,-75,3,1,3,2,1,5,1,3,3,3,11,2,2,3,10,6,14,4,10,2,13,17,1,8,3,5,7,5,6,10,7,13,14,10,5,12,9,10,14,8,10,13,11,9,5,13,10,12,13,10,10,8,9,10,5,13,10,11,11,15,20,1,1,1,1,1,1,1,1,1,1,1,1,1,193,74,7,20,2799999,3750,3750,1000,79,14,0,0,1749
17,75,-75,2,3,9,9,13,6,8,8,3,4,8,5,2,9,15,12,12,9,7,7,11,5,13,3,9,5,13,13,10,13,7,14,15,13,14,5,6,9,16,5,9,1,3,3,1,3,3,3,1,1,4,3,9,10,6,13,9,14,13,11,1,1,1,1,1,1,1,1,1,1,1,1,1,20,187,0,8,20,22340008,3743,3743,1743,71,17,0,0,3480
17,75,-75,2,4,2,1,8,4,9,2,6,13,6,6,9,6,10,8,9,7,6,6,13,14,6,2,6,10,6,7,11,9,7,15,14,13,7,6,11,6,6,5,8,1,2,2,3,4,3,2,3,3,1,3,7,11,1,12,10,10,11,20,1,18,20,1,1,1,1,1,1,1,1,1,1,1,190,0,20,10,5839999,3750,3750,1250,63,4,0,0,269
18,75,-75,7,9,14,10,14,7,11,5,1,7,14,1,5,11,9,10,6,9,8,9,12,1,9,6,13,7,7,9,10,9,8,9,12,10,7,7,8,7,8,8,8,4,2,4,3,2,3,2,1,2,3,2,13,9,8,9,11,13,12,13,1,1,1,1,1,1,1,1,1,1,16,1,14,20,185,75,20,9,6822999,3746,3746,911,72,10,0,0,116
16,75,-75,6,10,11,11,13,4,7,8,5,4,11,6,7,13,11,9,8,4,7,8,10,11,13,5,6,6,7,8,13,12,8,8,12,11,12,5,9,6,16,14,11,1,1,1,1,3,1,2,1,3,3,1,12,11,3,12,10,12,12,16,1,1,1,1,1,1,1,1,1,1,20,1,17,12,186,0,20,8,7044999,3753,3753,1256,73,255,0,0,100
17,75,-75,8,10,13,10,13,6,8,6,6,3,9,3,7,9,9,7,3,6,5,8,12,6,9,11,13,6,7,8,13,12,6,5,12,12,6,6,20,14,6,5,8,1,2,4,3,3,1,1,1,2,1,2,15,11,2,11,10,12,12,19,1,1,1,1,1,1,1,1,1,1,17,1,20,15,179,71,8,20,6339999,3750,3750,906,68,14,0,0,70
16,75,-75,8,8,1,6,15,8,10,1,6,10,14,8,13,10,7,9,10,15,10,15,8,12,5,1,8,14,8,9,10,8,9,12,12,7,10,7,9,14,6,10,15,3,3,3,3,3,3,3,2,4,3,1,12,12,5,11,13,12,12,17,1,1,20,1,1,1,1,1,1,1,1,1,1,1,191,0,20,5,9629999,3250,3256,751,68,3,0,0,115
18,75,-75,10,10,7,9,10,12,10,11,9,11,8,12,16,11,15,10,10,10,10,10,13,16,5,7,10,15,10,11,9,10,10,7,18,10,6,7,13,14,7,13,15,3,1,3,4,1,2,2,2,2,2,3,11,11,6,9,12,13,9,10,1,1,1,20,1,15,1,1,14,10,1,1,1,1,179,0,6,20,22340008,3753,3753,1759,79,18,0,0,203
16,75,-8,7,7,14,12,12,7,8,9,7,7,11,5,5,13,9,12,6,9,5,10,10,13,11,1,11,8,8,9,13,11,8,4,10,12,9,6,7,12,20,11,8,2,1,1,3,1,3,1,3,4,1,3,13,12,8,12,12,13,11,15,1,1,1,1,1,1,1,1,1,1,1,20,1,19,175,0,6,20,6967999,3739,3739,902,75,13,0,0,645
16,75,-8,4,9,13,7,13,6,5,7,6,6,13,2,5,12,15,7,6,8,5,13,13,13,12,6,10,6,7,12,13,13,7,4,12,13,7,1,8,14,11,5,11,2,1,1,2,1,2,1,2,2,2,2,11,11,4,13,11,9,12,17,1,1,1,1,1,1,1,1,1,1,20,1,18,1,167,0,8,20,1131881,3750,3750,3750,76,15,0,0,64
17,75,-75,7,7,9,5,14,7,7,13,5,8,14,4,14,13,15,7,8,9,5,9,14,17,5,2,13,8,13,13,10,8,11,10,13,11,11,6,8,13,10,12,16,3,2,3,1,2,3,1,1,2,3,2,8,10,6,12,11,10,10,17,1,1,1,1,1,1,18,1,20,1,1,7,1,1,186,0,1,20,6662565,3737,3737,1037,75,1,0,0,348
16,75,-75,5,6,5,8,9,7,7,9,1,14,9,3,12,9,6,7,8,12,9,9,14,15,5,1,9,14,10,9,9,9,8,9,12,9,9,7,13,10,8,10,12,1,3,1,3,3,2,3,3,3,1,3,10,11,1,9,11,10,13,20,1,1,1,1,1,1,17,1,20,1,1,1,1,1,174,0,8,20,6903828,3749,3749,1049,63,1,0,0,580
16,75,-8,6,6,13,8,8,11,6,11,4,4,8,13,5,10,5,8,6,10,7,8,8,12,16,5,11,4,6,6,13,9,11,7,18,13,9,11,13,10,13,4,9,1,3,3,3,2,1,3,3,3,3,3,9,12,7,11,12,10,11,15,1,1,1,1,1,1,1,15,1,15,15,1,20,1,181,0,20,12,7779539,4488,4418,2461,70,6,0,0,82
17,75,-75,5,5,14,5,12,5,5,10,2,6,12,2,4,12,14,3,4,9,6,12,12,15,13,10,12,5,6,11,12,12,6,2,6,11,12,3,11,12,9,9,11,1,1,4,2,3,1,3,1,2,3,1,12,10,3,12,9,14,11,11,1,1,1,1,1,1,1,1,16,1,1,20,1,1,175,0,15,20,72000,4000,4000,1500,79,255,0,0,64
16,75,-9,5,7,7,10,12,5,7,5,1,4,12,2,6,10,13,4,6,7,2,10,12,5,11,8,3,6,6,7,16,14,3,5,8,15,8,4,12,9,13,10,12,2,2,2,1,1,1,2,1,3,1,3,8,10,5,11,11,10,12,10,1,1,1,1,1,1,1,8,11,8,12,20,15,16,175,0,20,9,367997,3750,3750,750,64,16,0,0,71
17,75,-75,4,4,4,5,10,4,11,6,6,10,10,4,10,6,13,11,8,9,9,10,9,14,10,10,9,9,11,10,11,11,11,13,11,12,11,12,10,4,11,2,8,2,3,2,2,3,2,2,1,3,3,3,13,14,1,14,13,14,13,13,1,1,20,1,1,1,16,1,1,1,1,1,1,1,188,74,6,20,6766000,3753,3753,1506,75,2,0,0,1749
